Student_ID,Year,Semester,Task_Name,Task_Type,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,RawPriority,PriorityClass
344,2,2,DSGP Project Implementation,Project,1,12,9,3,70,9.5,22,3.891540914,0.204284266,0.42444795,0.117933339,0.78072967,High
344,2,2,Data Engineering Coursework,Coursework,3,12,5,7,100,8.6,12,3.891540914,0.204284266,0.42444795,0.004437436,0.594355695,Medium
344,2,2,Simulation and Modeling Exam,Exam,2,12,2,10,40,7.5,8,3.891540914,0.204284266,0.42444795,0.000335463,0.351330201,Low
344,2,2,Simulation and Modeling Coursework,Coursework,3,12,3,9,60,8,10,3.891540914,0.204284266,0.42444795,0.000895903,0.401470311,Low
345,1,1,CSF Exam,Exam,2,12,4,8,100,7,8,2.83185903,0.526941494,0.376298256,0.001661557,0.47321725,Medium
345,1,1,Database Coursework,Coursework,4,12,6,6,100,8.2,12,2.83185903,0.526941494,0.376298256,0.009875696,0.599270784,Medium
345,1,1,English Coursework,Coursework,3,11,7,4,100,5,7,2.83185903,0.526941494,0.376298256,0.048914645,0.445030522,Medium
345,1,2,Programming Coursework,Coursework,4,11,5,6,60,8.5,12,2.83185903,0.526941494,0.376298256,0.009875696,0.425270784,Low
345,1,2,Programming Exam,Exam,2,12,7,5,40,6,6,2.83185903,0.526941494,0.376298256,0.018315639,0.33738077,Low
345,1,2,DSA Coursework,Coursework,3,12,9,3,100,8,12,2.83185903,0.526941494,0.376298256,0.108861544,0.620017246,Medium
345,1,2,Computational Mathematics Coursework,Coursework,3,12,11,1,60,7,9,2.83185903,0.526941494,0.376298256,0.539194757,0.82760055,High
345,1,2,Computational Mathematics Exam,Exam,2,12,7,5,40,7,8,2.83185903,0.526941494,0.376298256,0.018315639,0.35738077,Low
345,2,1,OOD Coursework,Coursework,5,12,7,5,100,8.5,12,2.83185903,0.526941494,0.376298256,0.021978767,0.608296552,Medium
345,2,1,Machine Learning Quiz,Quiz,5,12,8,4,40,6.5,6,2.83185903,0.526941494,0.376298256,0.032609763,0.350954301,Low
345,2,1,Machine Learning Coursework,Coursework,3,12,7,5,60,7.5,10,2.83185903,0.526941494,0.376298256,0.021978767,0.408296552,Low
345,2,1,Advanced Mathematics Exam,Exam,2,12,5,7,40,7,10,2.83185903,0.526941494,0.376298256,0.003697864,0.353726326,Low
345,2,1,Advanced Mathematics Coursework,Coursework,3,12,7,5,60,7,10,2.83185903,0.526941494,0.376298256,0.021978767,0.398296552,Low
345,2,1,DSGP Project Proposal,Report,1,6,6,0,30,6.5,10,2.83185903,0.526941494,0.376298256,0.9,0.54780186,Medium
345,2,2,AI Coursework,Coursework,3,12,3,9,100,8.8,14,2.83185903,0.526941494,0.376298256,0.000895903,0.609025836,Medium
345,2,2,DSGP Project Implementation,Project,1,12,8,4,70,9.5,22,2.83185903,0.526941494,0.376298256,0.052990865,0.476049577,Medium
345,2,2,Data Engineering Coursework,Coursework,3,12,10,2,100,8.6,12,2.83185903,0.526941494,0.376298256,0.242275822,0.965370816,High
345,2,2,Simulation and Modeling Exam,Exam,2,12,3,9,40,7.5,8,2.83185903,0.526941494,0.376298256,0.000746586,0.362988507,Low
345,2,2,Simulation and Modeling Coursework,Coursework,3,12,6,6,60,8,10,2.83185903,0.526941494,0.376298256,0.009875696,0.415270784,Low
346,1,1,CSF Exam,Exam,2,12,11,1,100,7,8,5.195626586,0.571544554,0.226347808,0.449328964,0.610055876,Medium
346,1,1,Database Coursework,Coursework,4,12,10,2,100,8.2,12,5.195626586,0.571544554,0.226347808,0.242275822,0.98229259,High
346,1,1,English Coursework,Coursework,3,11,11,0,100,5,7,5.195626586,0.571544554,0.226347808,1,1,High
346,1,2,Programming Coursework,Coursework,4,11,9,2,60,8.5,12,5.195626586,0.571544554,0.226347808,0.242275822,0.80829259,High
346,1,2,Programming Exam,Exam,2,12,9,3,40,6,6,5.195626586,0.571544554,0.226347808,0.090717953,0.380403123,Low
346,1,2,DSA Coursework,Coursework,3,12,11,1,100,8,12,5.195626586,0.571544554,0.226347808,0.539194757,1,High
346,1,2,Computational Mathematics Coursework,Coursework,3,12,10,2,60,7,9,5.195626586,0.571544554,0.226347808,0.242275822,0.77829259,High
346,1,2,Computational Mathematics Exam,Exam,2,12,3,9,40,7,8,5.195626586,0.571544554,0.226347808,0.000746586,0.377910281,Low
346,2,1,OOD Coursework,Coursework,5,12,11,1,100,8.5,12,5.195626586,0.571544554,0.226347808,0.539194757,1,High
346,2,1,Machine Learning Quiz,Quiz,5,12,12,0,40,6.5,6,5.195626586,0.571544554,0.226347808,0.8,0.567723635,Medium
346,2,1,Machine Learning Coursework,Coursework,3,12,4,8,60,7.5,10,5.195626586,0.571544554,0.226347808,0.001993869,0.428222102,Low
346,2,1,Advanced Mathematics Exam,Exam,2,12,12,0,40,7,10,5.195626586,0.571544554,0.226347808,1,0.627723635,Medium
346,2,1,Advanced Mathematics Coursework,Coursework,3,12,4,8,60,7,10,5.195626586,0.571544554,0.226347808,0.001993869,0.418222102,Low
346,2,1,DSGP Project Proposal,Report,1,6,4,2,30,6.5,10,5.195626586,0.571544554,0.226347808,0.181706866,0.393150351,Low
346,2,2,AI Coursework,Coursework,3,12,3,9,100,8.8,14,5.195626586,0.571544554,0.226347808,0.000895903,0.633947611,Medium
346,2,2,DSGP Project Implementation,Project,1,12,5,7,70,9.5,22,5.195626586,0.571544554,0.226347808,0.004807223,0.488925441,Medium
346,2,2,Data Engineering Coursework,Coursework,3,12,8,4,100,8.6,12,5.195626586,0.571544554,0.226347808,0.048914645,0.641952296,Medium
346,2,2,Simulation and Modeling Exam,Exam,2,12,10,2,40,7.5,8,5.195626586,0.571544554,0.226347808,0.201896518,0.438197764,Medium
346,2,2,Simulation and Modeling Coursework,Coursework,3,12,12,0,60,8,10,5.195626586,0.571544554,0.226347808,1,0.987723635,High
347,1,1,CSF Exam,Exam,2,12,11,1,100,7,8,4.600034203,0.552235361,0.604640195,0.449328964,0.63702031,Medium
347,1,1,Database Coursework,Coursework,4,12,5,7,100,8.2,12,4.600034203,0.552235361,0.604640195,0.004437436,0.649797428,High
347,1,1,English Coursework,Coursework,3,11,9,2,100,5,7,4.600034203,0.552235361,0.604640195,0.242275822,0.845257024,High
347,1,2,Programming Coursework,Coursework,4,11,8,3,60,8.5,12,4.600034203,0.552235361,0.604640195,0.108861544,0.501903455,Medium
347,1,2,Programming Exam,Exam,2,12,2,10,40,6,6,4.600034203,0.552235361,0.604640195,0.000335463,0.384771934,Low
347,1,2,DSA Coursework,Coursework,3,12,3,9,100,8,12,4.600034203,0.552235361,0.604640195,0.000895903,0.644912044,High
347,1,2,Computational Mathematics Coursework,Coursework,3,12,11,1,60,7,9,4.600034203,0.552235361,0.604640195,0.539194757,0.879486758,High
347,1,2,Computational Mathematics Exam,Exam,2,12,6,6,40,7,8,4.600034203,0.552235361,0.604640195,0.008229747,0.406745505,Low
347,2,1,OOD Coursework,Coursework,5,12,5,7,100,8.5,12,4.600034203,0.552235361,0.604640195,0.004437436,0.655797428,High
347,2,1,Machine Learning Quiz,Quiz,5,12,11,1,40,6.5,6,4.600034203,0.552235361,0.604640195,0.359463171,0.484553861,Medium
347,2,1,Machine Learning Coursework,Coursework,3,12,11,1,60,7.5,10,4.600034203,0.552235361,0.604640195,0.539194757,0.889486758,High
347,2,1,Advanced Mathematics Exam,Exam,2,12,12,0,40,7,10,4.600034203,0.552235361,0.604640195,1,0.654688069,High
347,2,1,Advanced Mathematics Coursework,Coursework,3,12,3,9,60,7,10,4.600034203,0.552235361,0.604640195,0.000895903,0.444912044,Medium
347,2,1,DSGP Project Proposal,Report,1,6,2,4,30,6.5,10,4.600034203,0.552235361,0.604640195,0.036685984,0.383859565,Low
347,2,2,AI Coursework,Coursework,3,12,6,6,100,8.8,14,4.600034203,0.552235361,0.604640195,0.009875696,0.663156993,High
347,2,2,DSGP Project Implementation,Project,1,12,3,9,70,9.5,22,4.600034203,0.552235361,0.604640195,0.000970562,0.514930709,Medium
347,2,2,Data Engineering Coursework,Coursework,3,12,7,5,100,8.6,12,4.600034203,0.552235361,0.604640195,0.021978767,0.66218276,High
347,2,2,Simulation and Modeling Exam,Exam,2,12,8,4,40,7.5,8,4.600034203,0.552235361,0.604640195,0.040762204,0.42487862,Low
347,2,2,Simulation and Modeling Coursework,Coursework,3,12,10,2,60,8,10,4.600034203,0.552235361,0.604640195,0.242275822,0.825257024,High
348,1,1,CSF Exam,Exam,2,12,2,10,100,7,8,1,0.294166618,0.180945896,0.000335463,0.402595117,Low
348,1,1,Database Coursework,Coursework,4,12,10,2,100,8.2,12,1,0.294166618,0.180945896,0.242275822,0.887080207,High
348,1,1,English Coursework,Coursework,3,11,10,1,100,5,7,1,0.294166618,0.180945896,0.539194757,0.797309941,High
348,1,2,Programming Coursework,Coursework,4,11,5,6,60,8.5,12,1,0.294166618,0.180945896,0.009875696,0.354980176,Low
348,1,2,Programming Exam,Exam,2,12,10,2,40,6,6,1,0.294166618,0.180945896,0.201896518,0.312985381,Low
348,1,2,DSA Coursework,Coursework,3,12,3,9,100,8,12,1,0.294166618,0.180945896,0.000895903,0.522735227,Medium
348,1,2,Computational Mathematics Coursework,Coursework,3,12,8,4,60,7,9,1,0.294166618,0.180945896,0.048914645,0.334739913,Low
348,1,2,Computational Mathematics Exam,Exam,2,12,2,10,40,7,8,1,0.294166618,0.180945896,0.000335463,0.282595117,Low
348,2,1,OOD Coursework,Coursework,5,12,7,5,100,8.5,12,1,0.294166618,0.180945896,0.021978767,0.538005943,Medium
348,2,1,Machine Learning Quiz,Quiz,5,12,7,5,40,6.5,6,1,0.294166618,0.180945896,0.014652511,0.276174379,Low
348,2,1,Machine Learning Coursework,Coursework,3,12,8,4,60,7.5,10,1,0.294166618,0.180945896,0.048914645,0.344739913,Low
348,2,1,Advanced Mathematics Exam,Exam,2,12,4,8,40,7,10,1,0.294166618,0.180945896,0.001661557,0.282926641,Low
348,2,1,Advanced Mathematics Coursework,Coursework,3,12,10,2,60,7,10,1,0.294166618,0.180945896,0.242275822,0.683080207,High
348,2,1,DSGP Project Proposal,Report,1,6,5,1,30,6.5,10,1,0.294166618,0.180945896,0.404396068,0.353610268,Low
348,2,2,AI Coursework,Coursework,3,12,4,8,100,8.8,14,1,0.294166618,0.180945896,0.001993869,0.539009719,Medium
348,2,2,DSGP Project Implementation,Project,1,12,4,8,70,9.5,22,1,0.294166618,0.180945896,0.002160024,0.393051258,Low
348,2,2,Data Engineering Coursework,Coursework,3,12,11,1,100,8.6,12,1,0.294166618,0.180945896,0.539194757,0.969309941,High
348,2,2,Simulation and Modeling Exam,Exam,2,12,5,7,40,7.5,8,1,0.294166618,0.180945896,0.003697864,0.293435717,Low
348,2,2,Simulation and Modeling Coursework,Coursework,3,12,12,0,60,8,10,1,0.294166618,0.180945896,1,0.892511251,High
349,1,1,CSF Exam,Exam,2,12,8,4,100,7,8,1.216192197,0.323099385,0.295881164,0.040762204,0.430331489,Low
349,1,1,Database Coursework,Coursework,4,12,6,6,100,8.2,12,1.216192197,0.323099385,0.295881164,0.009875696,0.546609862,Medium
349,1,1,English Coursework,Coursework,3,11,10,1,100,5,7,1.216192197,0.323099385,0.295881164,0.539194757,0.814939627,High
349,1,2,Programming Coursework,Coursework,4,11,9,2,60,8.5,12,1.216192197,0.323099385,0.295881164,0.242275822,0.730709893,High
349,1,2,Programming Exam,Exam,2,12,4,8,40,6,6,1.216192197,0.323099385,0.295881164,0.001661557,0.280556327,Low
349,1,2,DSA Coursework,Coursework,3,12,3,9,100,8,12,1.216192197,0.323099385,0.295881164,0.000895903,0.540364914,Medium
349,1,2,Computational Mathematics Coursework,Coursework,3,12,7,5,60,7,9,1.216192197,0.323099385,0.295881164,0.021978767,0.34563563,Low
349,1,2,Computational Mathematics Exam,Exam,2,12,3,9,40,7,8,1.216192197,0.323099385,0.295881164,0.000746586,0.300327584,Low
349,2,1,OOD Coursework,Coursework,5,12,7,5,100,8.5,12,1.216192197,0.323099385,0.295881164,0.021978767,0.55563563,Medium
349,2,1,Machine Learning Quiz,Quiz,5,12,8,4,40,6.5,6,1.216192197,0.323099385,0.295881164,0.032609763,0.298293379,Low
349,2,1,Machine Learning Coursework,Coursework,3,12,3,9,60,7.5,10,1.216192197,0.323099385,0.295881164,0.000895903,0.350364914,Low
349,2,1,Advanced Mathematics Exam,Exam,2,12,10,2,40,7,10,1.216192197,0.323099385,0.295881164,0.201896518,0.350615067,Low
349,2,1,Advanced Mathematics Coursework,Coursework,3,12,8,4,60,7,10,1.216192197,0.323099385,0.295881164,0.048914645,0.352369599,Low
349,2,1,DSGP Project Proposal,Report,1,6,3,3,30,6.5,10,1.216192197,0.323099385,0.295881164,0.081646158,0.290552477,Low
349,2,2,AI Coursework,Coursework,3,12,6,6,100,8.8,14,1.216192197,0.323099385,0.295881164,0.009875696,0.558609862,Medium
349,2,2,DSGP Project Implementation,Project,1,12,9,3,70,9.5,22,1.216192197,0.323099385,0.295881164,0.117933339,0.739624273,High
349,2,2,Data Engineering Coursework,Coursework,3,12,4,8,100,8.6,12,1.216192197,0.323099385,0.295881164,0.001993869,0.552639405,Medium
349,2,2,Simulation and Modeling Exam,Exam,2,12,10,2,40,7.5,8,1.216192197,0.323099385,0.295881164,0.201896518,0.360615067,Low
349,2,2,Simulation and Modeling Coursework,Coursework,3,12,7,5,60,8,10,1.216192197,0.323099385,0.295881164,0.021978767,0.36563563,Low
350,1,1,CSF Exam,Exam,2,12,7,5,100,7,8,4.327323293,0.422863067,0.388611908,0.018315639,0.490636257,Medium
350,1,1,Database Coursework,Coursework,4,12,10,2,100,8.2,12,4.327323293,0.422863067,0.388611908,0.242275822,0.970626302,High
350,1,1,English Coursework,Coursework,3,11,3,8,100,5,7,4.327323293,0.422863067,0.388611908,0.001993869,0.446555814,Medium
350,1,2,Programming Coursework,Coursework,4,11,10,1,60,8.5,12,4.327323293,0.422863067,0.388611908,0.539194757,0.870856036,High
350,1,2,Programming Exam,Exam,2,12,2,10,40,6,6,4.327323293,0.422863067,0.388611908,0.000335463,0.346141213,Low
350,1,2,DSA Coursework,Coursework,3,12,7,5,100,8,12,4.327323293,0.422863067,0.388611908,0.021978767,0.611552039,Medium
350,1,2,Computational Mathematics Coursework,Coursework,3,12,8,4,60,7,9,4.327323293,0.422863067,0.388611908,0.048914645,0.418286008,Low
350,1,2,Computational Mathematics Exam,Exam,2,12,3,9,40,7,8,4.327323293,0.422863067,0.388611908,0.000746586,0.366243993,Low
350,2,1,OOD Coursework,Coursework,5,12,11,1,100,8.5,12,4.327323293,0.422863067,0.388611908,0.539194757,1,High
350,2,1,Machine Learning Quiz,Quiz,5,12,11,1,40,6.5,6,4.327323293,0.422863067,0.388611908,0.359463171,0.44592314,Medium
350,2,1,Machine Learning Coursework,Coursework,3,12,12,0,60,7.5,10,4.327323293,0.422863067,0.388611908,1,0.966057347,High
350,2,1,Advanced Mathematics Exam,Exam,2,12,10,2,40,7,10,4.327323293,0.422863067,0.388611908,0.201896518,0.416531476,Low
350,2,1,Advanced Mathematics Coursework,Coursework,3,12,12,0,60,7,10,4.327323293,0.422863067,0.388611908,1,0.956057347,High
350,2,1,DSGP Project Proposal,Report,1,6,6,0,30,6.5,10,4.327323293,0.422863067,0.388611908,0.9,0.561057347,Medium
350,2,2,AI Coursework,Coursework,3,12,9,3,100,8.8,14,4.327323293,0.422863067,0.388611908,0.108861544,0.649272733,High
350,2,2,DSGP Project Implementation,Project,1,12,10,2,70,9.5,22,4.327323293,0.422863067,0.388611908,0.262465473,0.841673715,High
350,2,2,Data Engineering Coursework,Coursework,3,12,10,2,100,8.6,12,4.327323293,0.422863067,0.388611908,0.242275822,0.978626302,High
350,2,2,Simulation and Modeling Exam,Exam,2,12,12,0,40,7.5,8,4.327323293,0.422863067,0.388611908,1,0.626057347,Medium
350,2,2,Simulation and Modeling Coursework,Coursework,3,12,12,0,60,8,10,4.327323293,0.422863067,0.388611908,1,0.976057347,High
351,1,1,CSF Exam,Exam,2,12,9,3,100,7,8,4.065142572,0.52875875,0.051916442,0.090717953,0.481724146,Medium
351,1,1,Database Coursework,Coursework,4,12,9,3,100,8.2,12,4.065142572,0.52875875,0.051916442,0.108861544,0.610260044,Medium
351,1,1,English Coursework,Coursework,3,11,11,0,100,5,7,4.065142572,0.52875875,0.051916442,1,0.969044658,High
351,1,2,Programming Coursework,Coursework,4,11,6,5,60,8.5,12,4.065142572,0.52875875,0.051916442,0.021978767,0.414539349,Low
351,1,2,Programming Exam,Exam,2,12,5,7,40,6,6,4.065142572,0.52875875,0.051916442,0.003697864,0.319969124,Low
351,1,2,DSA Coursework,Coursework,3,12,4,8,100,8,12,4.065142572,0.52875875,0.051916442,0.001993869,0.579543125,Medium
351,1,2,Computational Mathematics Coursework,Coursework,3,12,4,8,60,7,9,4.065142572,0.52875875,0.051916442,0.001993869,0.379543125,Low
351,1,2,Computational Mathematics Exam,Exam,2,12,6,6,40,7,8,4.065142572,0.52875875,0.051916442,0.008229747,0.341102095,Low
351,2,1,OOD Coursework,Coursework,5,12,6,6,100,8.5,12,4.065142572,0.52875875,0.051916442,0.009875696,0.591513582,Medium
351,2,1,Machine Learning Quiz,Quiz,5,12,5,7,40,6.5,6,4.065142572,0.52875875,0.051916442,0.002958291,0.329784231,Low
351,2,1,Machine Learning Coursework,Coursework,3,12,5,7,60,7.5,10,4.065142572,0.52875875,0.051916442,0.004437436,0.390154017,Low
351,2,1,Advanced Mathematics Exam,Exam,2,12,9,3,40,7,10,4.065142572,0.52875875,0.051916442,0.090717953,0.361724146,Low
351,2,1,Advanced Mathematics Coursework,Coursework,3,12,6,6,60,7,10,4.065142572,0.52875875,0.051916442,0.009875696,0.381513582,Low
351,2,1,DSGP Project Proposal,Report,1,6,6,0,30,6.5,10,4.065142572,0.52875875,0.051916442,0.9,0.534044658,Medium
351,2,2,AI Coursework,Coursework,3,12,12,0,100,8.8,14,4.065142572,0.52875875,0.051916442,1,1,High
351,2,2,DSGP Project Implementation,Project,1,12,6,6,70,9.5,22,4.065142572,0.52875875,0.051916442,0.010698671,0.451719326,Medium
351,2,2,Data Engineering Coursework,Coursework,3,12,5,7,100,8.6,12,4.065142572,0.52875875,0.051916442,0.004437436,0.592154017,Medium
351,2,2,Simulation and Modeling Exam,Exam,2,12,6,6,40,7.5,8,4.065142572,0.52875875,0.051916442,0.008229747,0.351102095,Low
351,2,2,Simulation and Modeling Coursework,Coursework,3,12,5,7,60,8,10,4.065142572,0.52875875,0.051916442,0.004437436,0.400154017,Low
352,1,1,CSF Exam,Exam,2,12,2,10,100,7,8,4.240377123,0.434031885,0.619630606,0.000335463,0.509055772,Medium
352,1,1,Database Coursework,Coursework,4,12,10,2,100,8.2,12,4.240377123,0.434031885,0.619630606,0.242275822,0.993540861,High
352,1,1,English Coursework,Coursework,3,11,6,5,100,5,7,4.240377123,0.434031885,0.619630606,0.021978767,0.474466598,Medium
352,1,2,Programming Coursework,Coursework,4,11,9,2,60,8.5,12,4.240377123,0.434031885,0.619630606,0.242275822,0.819540861,High
352,1,2,Programming Exam,Exam,2,12,8,4,40,6,6,4.240377123,0.434031885,0.619630606,0.040762204,0.379162457,Low
352,1,2,DSA Coursework,Coursework,3,12,5,7,100,8,12,4.240377123,0.434031885,0.619630606,0.004437436,0.630081265,Medium
352,1,2,Computational Mathematics Coursework,Coursework,3,12,7,5,60,7,9,4.240377123,0.434031885,0.619630606,0.021978767,0.434466598,Low
352,1,2,Computational Mathematics Exam,Exam,2,12,6,6,40,7,8,4.240377123,0.434031885,0.619630606,0.008229747,0.391029343,Low
352,2,1,OOD Coursework,Coursework,5,12,11,1,100,8.5,12,4.240377123,0.434031885,0.619630606,0.539194757,1,High
352,2,1,Machine Learning Quiz,Quiz,5,12,9,3,40,6.5,6,4.240377123,0.434031885,0.619630606,0.072574363,0.397115497,Low
352,2,1,Machine Learning Coursework,Coursework,3,12,4,8,60,7.5,10,4.240377123,0.434031885,0.619630606,0.001993869,0.439470373,Medium
352,2,1,Advanced Mathematics Exam,Exam,2,12,12,0,40,7,10,4.240377123,0.434031885,0.619630606,1,0.638971906,Medium
352,2,1,Advanced Mathematics Coursework,Coursework,3,12,12,0,60,7,10,4.240377123,0.434031885,0.619630606,1,0.978971906,High
352,2,1,DSGP Project Proposal,Report,1,6,4,2,30,6.5,10,4.240377123,0.434031885,0.619630606,0.181706866,0.404398622,Low
352,2,2,AI Coursework,Coursework,3,12,4,8,100,8.8,14,4.240377123,0.434031885,0.619630606,0.001993869,0.645470373,High
352,2,2,DSGP Project Implementation,Project,1,12,4,8,70,9.5,22,4.240377123,0.434031885,0.619630606,0.002160024,0.499511912,Medium
352,2,2,Data Engineering Coursework,Coursework,3,12,6,6,100,8.6,12,4.240377123,0.434031885,0.619630606,0.009875696,0.64344083,Medium
352,2,2,Simulation and Modeling Exam,Exam,2,12,5,7,40,7.5,8,4.240377123,0.434031885,0.619630606,0.003697864,0.399896372,Low
352,2,2,Simulation and Modeling Coursework,Coursework,3,12,8,4,60,8,10,4.240377123,0.434031885,0.619630606,0.048914645,0.461200567,Medium
353,1,1,CSF Exam,Exam,2,12,9,3,100,7,8,4.687273725,0.53737194,0.517823636,0.090717953,0.538508152,Medium
353,1,1,Database Coursework,Coursework,4,12,5,7,100,8.2,12,4.687273725,0.53737194,0.517823636,0.004437436,0.640938023,Medium
353,1,1,English Coursework,Coursework,3,11,10,1,100,5,7,4.687273725,0.53737194,0.517823636,0.539194757,0.910627353,High
353,1,2,Programming Coursework,Coursework,4,11,8,3,60,8.5,12,4.687273725,0.53737194,0.517823636,0.108861544,0.493044049,Medium
353,1,2,Programming Exam,Exam,2,12,12,0,40,6,6,4.687273725,0.53737194,0.517823636,1,0.625828663,Medium
353,1,2,DSA Coursework,Coursework,3,12,7,5,100,8,12,4.687273725,0.53737194,0.517823636,0.021978767,0.641323355,Medium
353,1,2,Computational Mathematics Coursework,Coursework,3,12,4,8,60,7,9,4.687273725,0.53737194,0.517823636,0.001993869,0.436327131,Medium
353,1,2,Computational Mathematics Exam,Exam,2,12,8,4,40,7,8,4.687273725,0.53737194,0.517823636,0.040762204,0.406019214,Low
353,2,1,OOD Coursework,Coursework,5,12,10,2,100,8.5,12,4.687273725,0.53737194,0.517823636,0.242275822,1,High
353,2,1,Machine Learning Quiz,Quiz,5,12,6,6,40,6.5,6,4.687273725,0.53737194,0.517823636,0.006583798,0.387474613,Low
353,2,1,Machine Learning Coursework,Coursework,3,12,8,4,60,7.5,10,4.687273725,0.53737194,0.517823636,0.048914645,0.458057325,Medium
353,2,1,Advanced Mathematics Exam,Exam,2,12,11,1,40,7,10,4.687273725,0.53737194,0.517823636,0.449328964,0.508160905,Medium
353,2,1,Advanced Mathematics Coursework,Coursework,3,12,5,7,60,7,10,4.687273725,0.53737194,0.517823636,0.004437436,0.436938023,Medium
353,2,1,DSGP Project Proposal,Report,1,6,1,5,30,6.5,10,4.687273725,0.53737194,0.517823636,0.016484075,0.369949682,Low
353,2,2,AI Coursework,Coursework,3,12,5,7,100,8.8,14,4.687273725,0.53737194,0.517823636,0.004437436,0.652938023,High
353,2,2,DSGP Project Implementation,Project,1,12,11,1,70,9.5,22,4.687273725,0.53737194,0.517823636,0.584127653,0.951860577,High
353,2,2,Data Engineering Coursework,Coursework,3,12,5,7,100,8.6,12,4.687273725,0.53737194,0.517823636,0.004437436,0.648938023,High
353,2,2,Simulation and Modeling Exam,Exam,2,12,6,6,40,7.5,8,4.687273725,0.53737194,0.517823636,0.008229747,0.4078861,Low
353,2,2,Simulation and Modeling Coursework,Coursework,3,12,9,3,60,8,10,4.687273725,0.53737194,0.517823636,0.108861544,0.483044049,Medium
354,1,1,CSF Exam,Exam,2,12,7,5,100,7,8,5.831101483,0.780707066,0.264561952,0.018315639,0.536572334,Medium
354,1,1,Database Coursework,Coursework,4,12,8,4,100,8.2,12,5.831101483,0.780707066,0.264561952,0.048914645,0.668222085,High
354,1,1,English Coursework,Coursework,3,11,6,5,100,5,7,5.831101483,0.780707066,0.264561952,0.021978767,0.497488116,Medium
354,1,2,Programming Coursework,Coursework,4,11,7,4,60,8.5,12,5.831101483,0.780707066,0.264561952,0.048914645,0.494222085,Medium
354,1,2,Programming Exam,Exam,2,12,3,9,40,6,6,5.831101483,0.780707066,0.264561952,0.000746586,0.392180071,Low
354,1,2,DSA Coursework,Coursework,3,12,9,3,100,8,12,5.831101483,0.780707066,0.264561952,0.108861544,0.67920881,High
354,1,2,Computational Mathematics Coursework,Coursework,3,12,7,5,60,7,9,5.831101483,0.780707066,0.264561952,0.021978767,0.457488116,Medium
354,1,2,Computational Mathematics Exam,Exam,2,12,5,7,40,7,8,5.831101483,0.780707066,0.264561952,0.003697864,0.41291789,Low
354,2,1,OOD Coursework,Coursework,5,12,8,4,100,8.5,12,5.831101483,0.780707066,0.264561952,0.048914645,0.674222085,High
354,2,1,Machine Learning Quiz,Quiz,5,12,10,2,40,6.5,6,5.831101483,0.780707066,0.264561952,0.161517214,0.442372728,Medium
354,2,1,Machine Learning Coursework,Coursework,3,12,10,2,60,7.5,10,5.831101483,0.780707066,0.264561952,0.242275822,0.82256238,High
354,2,1,Advanced Mathematics Exam,Exam,2,12,10,2,40,7,10,5.831101483,0.780707066,0.264561952,0.201896518,0.462467554,Medium
354,2,1,Advanced Mathematics Coursework,Coursework,3,12,11,1,60,7,10,5.831101483,0.780707066,0.264561952,0.539194757,0.886792113,High
354,2,1,DSGP Project Proposal,Report,1,6,3,3,30,6.5,10,5.831101483,0.780707066,0.264561952,0.081646158,0.402404964,Low
354,2,2,AI Coursework,Coursework,3,12,5,7,100,8.8,14,5.831101483,0.780707066,0.264561952,0.004437436,0.669102783,High
354,2,2,DSGP Project Implementation,Project,1,12,5,7,70,9.5,22,5.831101483,0.780707066,0.264561952,0.004807223,0.52319523,Medium
354,2,2,Data Engineering Coursework,Coursework,3,12,7,5,100,8.6,12,5.831101483,0.780707066,0.264561952,0.021978767,0.669488116,High
354,2,2,Simulation and Modeling Exam,Exam,2,12,11,1,40,7.5,8,5.831101483,0.780707066,0.264561952,0.449328964,0.534325665,Medium
354,2,2,Simulation and Modeling Coursework,Coursework,3,12,4,8,60,8,10,5.831101483,0.780707066,0.264561952,0.001993869,0.472491891,Medium
355,1,1,CSF Exam,Exam,2,12,4,8,100,7,8,10,0.52938706,0.295573686,0.001661557,0.572911464,Medium
355,1,1,Database Coursework,Coursework,4,12,7,5,100,8.2,12,10,0.52938706,0.295573686,0.021978767,0.701990766,High
355,1,1,English Coursework,Coursework,3,11,4,7,100,5,7,10,0.52938706,0.295573686,0.004437436,0.533605434,Medium
355,1,2,Programming Coursework,Coursework,4,11,5,6,60,8.5,12,10,0.52938706,0.295573686,0.009875696,0.524964999,Medium
355,1,2,Programming Exam,Exam,2,12,8,4,40,6,6,10,0.52938706,0.295573686,0.040762204,0.442686626,Medium
355,1,2,DSA Coursework,Coursework,3,12,3,9,100,8,12,10,0.52938706,0.295573686,0.000895903,0.69272005,High
355,1,2,Computational Mathematics Coursework,Coursework,3,12,9,3,60,7,9,10,0.52938706,0.295573686,0.108861544,0.519711461,Medium
355,1,2,Computational Mathematics Exam,Exam,2,12,2,10,40,7,8,10,0.52938706,0.295573686,0.000335463,0.45257994,Medium
355,2,1,OOD Coursework,Coursework,5,12,12,0,100,8.5,12,10,0.52938706,0.295573686,1,1,High
355,2,1,Machine Learning Quiz,Quiz,5,12,10,2,40,6.5,6,10,0.52938706,0.295573686,0.161517214,0.482875378,Medium
355,2,1,Machine Learning Coursework,Coursework,3,12,8,4,60,7.5,10,10,0.52938706,0.295573686,0.048914645,0.514724736,Medium
